row_id,upi_id,username,handle,amount,hour,velocity,username_risk,handle_risk,fraud_type,label
921,meena9874@okhdfcbank,meena9874,okhdfcbank,3534.77,7,0,0.1111,0,none,0
922,agent5151@okicici,agent5151,okicici,400226.7,4,8,0.5611,0,large_amount_night,1
923,geeta6317@waicici,geeta6317,waicici,482.57,11,2,0.1111,0,none,0
924,34jorw6p8@qtavroeg,34jorw6p8,qtavroeg,29568.28,1,12,0.1111,1,fake_handle,1
925,9961736710@oksbi,9961736710,oksbi,176075.4,15,12,0.85,0,phone_as_upi,1
926,lakshmi9019@apl,lakshmi9019,apl,1463.02,10,2,0.0909,0,none,0
927,qazo648ahlsy5l@rxofjl,qazo648ahlsy5l,rxofjl,39322.84,0,5,0.0714,1,fake_handle,1
928,9433176994@okicici,9433176994,okicici,131660.88,17,5,0.85,0,phone_as_upi,1
929,cashback695@ybl,cashback695,ybl,67133.93,9,17,0.5182,0,suspicious_keyword,1
930,rekha2613@okhdfcbank,rekha2613,okhdfcbank,1476.73,10,3,0.1111,0,none,0
931,rekha7129@okhdfcbank,rekha7129,okhdfcbank,261.17,12,3,0.1111,0,none,0
932,agent5569@ybl,agent5569,ybl,238892.56,0,2,0.5611,0,large_amount_night,1
933,e0yhatw5kxk2@tceifyvb,e0yhatw5kxk2,tceifyvb,5715.17,15,2,0.0625,1,fake_handle,1
934,anita3157@waicici,anita3157,waicici,2195.09,12,2,0.1111,0,none,0
935,kiran8685@axl,kiran8685,axl,3520.33,18,1,0.1111,0,none,0
936,rohit4821@axl,rohit4821,axl,13842.2,10,0,0.1111,0,none,0
937,nikhil5620@okicici,nikhil5620,okicici,802.25,19,3,0.1,0,none,0
938,meena7844@okaxis,meena7844,okaxis,479.07,15,3,0.1111,0,none,0
939,2fyxyppfud@jqlf,2fyxyppfud,jqlf,45934.82,5,8,0.025,1,fake_handle,1
940,pay4049@okhdfcbank,pay4049,okhdfcbank,1421.74,8,54,0.1429,0,high_velocity,1
941,amit5094@okicici,amit5094,okicici,28.28,20,0,0.125,0,none,0
942,nikhil184@okbizaxis,nikhil184,okbizaxis,231.3,19,0,0.0833,0,none,0
943,ravi585@cnrb,ravi585,cnrb,4103.82,18,2,0.1071,0,none,0
944,pay5186@okhdfcbank,pay5186,okhdfcbank,2409.7,1,44,0.1429,0,high_velocity,1
945,agent2868@okhdfcbank,agent2868,okhdfcbank,267015.09,4,6,0.5611,0,large_amount_night,1
946,ravi515@okicici,ravi515,okicici,238.27,22,1,0.1071,0,none,0
947,rekha3172@oksbi,rekha3172,oksbi,50.8,8,0,0.1111,0,none,0
948,agent2209@okaxis,agent2209,okaxis,334286.68,4,6,0.5611,0,large_amount_night,1
949,n2k3h60cxyy2r@okicici,n2k3h60cxyy2r,okicici,59755.84,3,10,0.2962,0,gibberish_username,1
950,divya2833@okbizaxis,divya2833,okbizaxis,106.93,20,2,0.1111,0,none,0
951,sunita3751@paytm,sunita3751,paytm,1967.9,18,3,0.1,0,none,0
952,divya4441@oksbi,divya4441,oksbi,574.07,19,0,0.1111,0,none,0
953,verify992@okhdfcbank,verify992,okhdfcbank,49037.82,20,6,0.5333,0,suspicious_keyword,1
954,nisha6482@pthdfc,nisha6482,pthdfc,3303.66,16,0,0.1111,0,none,0
955,pay1561@okicici,pay1561,okicici,1126.09,2,44,0.1429,0,high_velocity,1
956,mohan5519@axl,mohan5519,axl,1066.95,13,0,0.1111,0,none,0
957,sunita4691@okaxis,sunita4691,okaxis,129.13,8,3,0.1,0,none,0
958,neha7231@ibl,neha7231,ibl,1205.02,17,3,0.125,0,none,0
959,rohit7985@ybl,rohit7985,ybl,322.05,20,3,0.1111,0,none,0
960,pay3495@apl,pay3495,apl,1359.88,14,40,0.1429,0,high_velocity,1
961,meena7424@cnrb,meena7424,cnrb,235.58,14,2,0.1111,0,none,0
962,pomm5hr9z@qifyspub,pomm5hr9z,qifyspub,56089.05,0,4,0.0556,1,fake_handle,1
963,agent318@oksbi,agent318,oksbi,81420.29,11,16,0.5437,0,suspicious_keyword,1
964,geeta3810@oksbi,geeta3810,oksbi,4168.2,9,3,0.1111,0,none,0
965,pay5285@okaxis,pay5285,okaxis,3187.46,3,37,0.1429,0,high_velocity,1
966,7855052030@okhdfcbank,7855052030,okhdfcbank,119602.13,7,29,0.85,0,phone_as_upi,1
967,ravi3891@apl,ravi3891,apl,638.05,11,0,0.125,0,none,0
968,ganesh9823@ybl,ganesh9823,ybl,5976.22,22,1,0.1,0,none,0
969,geeta6684@paytm,geeta6684,paytm,1118.31,15,0,0.1111,0,none,0
970,n61h7ee4i56@pyyfm,n61h7ee4i56,pyyfm,18315.68,17,11,0.1364,1,fake_handle,1
971,agent9867@oksbi,agent9867,oksbi,159895.73,4,1,0.5611,0,large_amount_night,1
972,meena3174@wahdfcbank,meena3174,wahdfcbank,3722.75,10,1,0.1111,0,none,0
973,meena5878@okhdfcbank,meena5878,okhdfcbank,188.7,16,2,0.1111,0,none,0
974,meena9929@axl,meena9929,axl,146.91,18,2,0.1111,0,none,0
975,lakshmi3952@ibl,lakshmi3952,ibl,1362.03,9,1,0.0909,0,none,0
976,pooja3715@waicici,pooja3715,waicici,100.32,8,3,0.1111,0,none,0
977,refund875@okaxis,refund875,okaxis,79833.77,17,2,0.5333,0,suspicious_keyword,1
978,kiran1790@cnrb,kiran1790,cnrb,327.35,14,3,0.1111,0,none,0
979,rekha608@ibl,rekha608,ibl,1491.49,22,3,0.0938,0,none,0
980,wgclgz6o@mjkrbg,wgclgz6o,mjkrbg,12734.48,6,3,0.0312,1,fake_handle,1
981,pay5748@upi,pay5748,upi,1428.6,18,24,0.1429,0,high_velocity,1
982,jyoti2033@waicici,jyoti2033,waicici,646.04,22,3,0.1111,0,none,0
983,wqrg4mpm2n9@ibl,wqrg4mpm2n9,ibl,60277.23,6,5,0.2682,0,gibberish_username,1
984,agent1132@okaxis,agent1132,okaxis,239043.17,1,6,0.5611,0,large_amount_night,1
985,kavya3611@waicici,kavya3611,waicici,825.4,22,1,0.1111,0,none,0
986,8111504950@oksbi,8111504950,oksbi,66709.14,12,6,0.85,0,phone_as_upi,1
987,neha5778@waicici,neha5778,waicici,934.45,19,2,0.125,0,none,0
988,nisha9551@okbizaxis,nisha9551,okbizaxis,866.18,7,0,0.1111,0,none,0
989,ganesh5434@cnrb,ganesh5434,cnrb,4765.97,15,2,0.1,0,none,0
990,zq4h9p4kg8s5tb@ybl,zq4h9p4kg8s5tb,ybl,11347.45,14,12,0.2893,0,gibberish_username,1
991,rekha1623@ybl,rekha1623,ybl,4650.08,15,0,0.1111,0,none,0
992,zvc8lxetmlm@mtbt,zvc8lxetmlm,mtbt,54948.36,0,7,0.2227,1,fake_handle,1
993,zkzqx184m8por@rptvdytf,zkzqx184m8por,rptvdytf,19337.84,15,15,0.2769,1,fake_handle,1
994,neha9867@oksbi,neha9867,oksbi,1504.65,18,2,0.125,0,none,0
995,rahul6371@ibl,rahul6371,ibl,1117.98,11,0,0.1111,0,none,0
996,lucky182@oksbi,lucky182,oksbi,67533.89,10,20,0.5437,0,suspicious_keyword,1
997,rahul7084@okaxis,rahul7084,okaxis,2134.93,22,3,0.1111,0,none,0
998,agent1060@okaxis,agent1060,okaxis,282797.54,1,1,0.5611,0,large_amount_night,1
999,sita4034@waicici,sita4034,waicici,130.32,12,2,0.125,0,none,0
1000,pay7904@apl,pay7904,apl,3713.13,9,40,0.1429,0,high_velocity,1
1001,lucky297@okaxis,lucky297,okaxis,48350.08,13,21,0.5437,0,suspicious_keyword,1
1002,sita7187@okhdfcbank,sita7187,okhdfcbank,2316.91,8,1,0.125,0,none,0
1003,nisha3130@upi,nisha3130,upi,90.17,8,2,0.1111,0,none,0
1004,rekha513@pthdfc,rekha513,pthdfc,1879.77,8,3,0.0938,0,none,0
1005,nikhil4189@okhdfcbank,nikhil4189,okhdfcbank,129.18,11,0,0.1,0,none,0
1006,kiran955@okhdfcbank,kiran955,okhdfcbank,1846.0,18,2,0.0938,0,none,0
1007,8905246219@oksbi,8905246219,oksbi,38364.98,7,31,0.85,0,phone_as_upi,1
1008,winner179@oksbi,winner179,oksbi,62939.43,16,12,0.5333,0,suspicious_keyword,1
1009,kavya216@paytm,kavya216,paytm,1841.39,18,0,0.0938,0,none,0
1010,agent9697@oksbi,agent9697,oksbi,473194.16,1,1,0.5611,0,large_amount_night,1
1011,divya7617@ibl,divya7617,ibl,851.72,19,0,0.1111,0,none,0
1012,sita3355@cnrb,sita3355,cnrb,714.18,8,0,0.125,0,none,0
1013,divya4179@okicici,divya4179,okicici,1752.97,11,1,0.1111,0,none,0
1014,7139110299@oksbi,7139110299,oksbi,70489.48,2,26,0.85,0,phone_as_upi,1
1015,mohan8849@paytm,mohan8849,paytm,124.39,7,3,0.1111,0,none,0
1016,agent7777@ybl,agent7777,ybl,240643.47,0,8,0.5611,0,large_amount_night,1
1017,amit4501@okaxis,amit4501,okaxis,111.64,21,0,0.125,0,none,0
1018,kumar7694@ibl,kumar7694,ibl,395.07,20,3,0.1111,0,none,0
1019,nikhil6571@waicici,nikhil6571,waicici,480.72,22,2,0.1,0,none,0
1020,kavya2275@paytm,kavya2275,paytm,605.83,13,3,0.1111,0,none,0
1021,8299997288@okaxis,8299997288,okaxis,96210.99,8,26,0.85,0,phone_as_upi,1
1022,rekha9284@wahdfcbank,rekha9284,wahdfcbank,1021.62,10,3,0.1111,0,none,0
1023,xmlsu0sxz1r@wsiuxfn,xmlsu0sxz1r,wsiuxfn,13026.45,9,16,0.2455,1,fake_handle,1
1024,ajay6528@wahdfcbank,ajay6528,wahdfcbank,945.38,19,3,0.125,0,none,0
1025,deepak7422@ibl,deepak7422,ibl,253.56,12,0,0.1,0,none,0
1026,05nr12p84d@richxsdrt,05nr12p84d,richxsdrt,37056.8,6,15,0.35,1,fake_handle,1
1027,deepak8264@cnrb,deepak8264,cnrb,403.66,14,1,0.1,0,none,0
1028,arun957@pthdfc,arun957,pthdfc,1370.54,9,0,0.1071,0,none,0
1029,9691478361@okicici,9691478361,okicici,138530.77,15,26,0.85,0,phone_as_upi,1
1030,lakshmi831@oksbi,lakshmi831,oksbi,229.69,7,2,0.075,0,none,0
1031,9076937036@okicici,9076937036,okicici,7856.19,9,7,0.85,0,phone_as_upi,1
1032,mohan4214@paytm,mohan4214,paytm,82.05,11,1,0.1111,0,none,0
1033,ganesh8916@okicici,ganesh8916,okicici,861.81,7,1,0.1,0,none,0
1034,geeta4932@apl,geeta4932,apl,262.33,21,1,0.1111,0,none,0
1035,sita8464@cnrb,sita8464,cnrb,270.06,13,2,0.125,0,none,0
1036,ganesh5733@okbizaxis,ganesh5733,okbizaxis,1126.86,16,2,0.1,0,none,0
1037,64fjpdvmp2@irdipdp,64fjpdvmp2,irdipdp,58576.66,10,2,0.275,1,fake_handle,1
1038,rohit4406@oksbi,rohit4406,oksbi,4680.46,18,2,0.1111,0,none,0
1039,prize87@oksbi,prize87,oksbi,17659.58,18,9,0.5214,0,suspicious_keyword,1
1040,support402@oksbi,support402,oksbi,43719.3,15,4,0.525,0,suspicious_keyword,1
1041,b93cjmyj2tg76pvty@axl,b93cjmyj2tg76pvty,axl,45113.85,14,11,0.2735,0,gibberish_username,1
1042,anita1518@paytm,anita1518,paytm,428.19,8,0,0.1111,0,none,0
1043,arun7116@okicici,arun7116,okicici,273.03,18,0,0.125,0,none,0
1044,savita3628@oksbi,savita3628,oksbi,747.32,16,2,0.1,0,none,0
1045,9457249408@okhdfcbank,9457249408,okhdfcbank,40253.1,1,20,0.85,0,phone_as_upi,1
1046,winner586@okaxis,winner586,okaxis,66709.7,15,22,0.5333,0,suspicious_keyword,1
1047,priya758@upi,priya758,upi,348.7,14,2,0.0938,0,none,0
1048,raj8838@paytm,raj8838,paytm,1977.22,7,1,0.1429,0,none,0
1049,sunita271@okaxis,sunita271,okaxis,1425.87,16,2,0.0833,0,none,0
1050,nisha1172@upi,nisha1172,upi,474.57,21,3,0.1111,0,none,0
1051,nikhil3178@cnrb,nikhil3178,cnrb,80.04,17,0,0.1,0,none,0
1052,pay5982@apl,pay5982,apl,4793.93,13,58,0.1429,0,high_velocity,1
1053,kiran9650@ybl,kiran9650,ybl,930.94,20,3,0.1111,0,none,0
1054,deepak6410@ybl,deepak6410,ybl,513.94,12,3,0.1,0,none,0
1055,sunita2746@okbizaxis,sunita2746,okbizaxis,343.4,17,1,0.1,0,none,0
1056,savita2682@wahdfcbank,savita2682,wahdfcbank,438.07,10,2,0.1,0,none,0
1057,sunita7292@okicici,sunita7292,okicici,78.93,17,0,0.1,0,none,0
1058,21t1hxzqv1lv7c@okaxis,21t1hxzqv1lv7c,okaxis,75879.89,6,9,0.2893,0,gibberish_username,1
1059,pay8260@okaxis,pay8260,okaxis,2411.15,19,53,0.1429,0,high_velocity,1
1060,neha4525@paytm,neha4525,paytm,141.5,14,0,0.125,0,none,0
1061,raj6732@ibl,raj6732,ibl,1389.38,19,1,0.1429,0,none,0
1062,raj1876@okhdfcbank,raj1876,okhdfcbank,1776.42,7,2,0.1429,0,none,0
1063,jyoti2829@cnrb,jyoti2829,cnrb,788.01,10,2,0.1111,0,none,0
1064,sunita4067@wahdfcbank,sunita4067,wahdfcbank,300.12,16,1,0.1,0,none,0
1065,mwvp18hvuzuya@cbchp,mwvp18hvuzuya,cbchp,21585.44,18,10,0.0385,1,fake_handle,1
1066,pay2807@apl,pay2807,apl,3167.67,12,46,0.1429,0,high_velocity,1
1067,kavya337@paytm,kavya337,paytm,1056.58,19,0,0.0938,0,none,0
1068,9083372277@okaxis,9083372277,okaxis,110461.28,13,8,0.85,0,phone_as_upi,1
1069,swati7176@waicici,swati7176,waicici,252.42,22,3,0.1111,0,none,0
1070,ravi6044@wahdfcbank,ravi6044,wahdfcbank,119.36,7,1,0.125,0,none,0
1071,deepak2611@oksbi,deepak2611,oksbi,898.06,7,0,0.1,0,none,0
1072,geeta8790@paytm,geeta8790,paytm,1074.52,17,1,0.1111,0,none,0
1073,nisha9156@okbizaxis,nisha9156,okbizaxis,1307.27,13,3,0.1111,0,none,0
1074,kiran9184@oksbi,kiran9184,oksbi,144.74,20,2,0.1111,0,none,0
1075,meena9806@ibl,meena9806,ibl,1149.48,20,2,0.1111,0,none,0
1076,sita662@okbizaxis,sita662,okbizaxis,1099.73,16,3,0.1071,0,none,0
1077,kiran5288@okhdfcbank,kiran5288,okhdfcbank,11705.97,9,1,0.1111,0,none,0
1078,hfpx3meyt@adnybpc,hfpx3meyt,adnybpc,11152.38,14,17,0.0278,1,fake_handle,1
1079,9757842446@okhdfcbank,9757842446,okhdfcbank,63139.32,22,18,0.85,0,phone_as_upi,1
1080,9582924917@okaxis,9582924917,okaxis,71147.96,3,20,0.85,0,phone_as_upi,1
1081,8689299395@okhdfcbank,8689299395,okhdfcbank,111188.29,6,23,0.85,0,phone_as_upi,1
1082,kiran4917@cnrb,kiran4917,cnrb,1071.37,13,2,0.1111,0,none,0
1083,amit302@ybl,amit302,ybl,1221.57,21,2,0.1071,0,none,0
1084,suresh4144@okhdfcbank,suresh4144,okhdfcbank,1041.25,17,0,0.1,0,none,0
1085,0d92p3kqfrrq5hvfk@okicici,0d92p3kqfrrq5hvfk,okicici,5060.26,8,1,0.2735,0,gibberish_username,1
1086,ba9li916vyrf@ibytl,ba9li916vyrf,ibytl,33788.78,15,14,0.0833,1,fake_handle,1
1087,lakshmi8229@okbizaxis,lakshmi8229,okbizaxis,700.59,9,1,0.0909,0,none,0
1088,savita855@ybl,savita855,ybl,2934.87,20,1,0.0833,0,none,0
1089,raj4403@ibl,raj4403,ibl,3023.95,13,0,0.1429,0,none,0
1090,9ntyf0019v@okaxis,9ntyf0019v,okaxis,36505.07,21,10,0.325,0,gibberish_username,1
1091,pay7271@upi,pay7271,upi,4563.09,7,57,0.1429,0,high_velocity,1
1092,anita4927@oksbi,anita4927,oksbi,1149.5,8,1,0.1111,0,none,0
1093,neha6359@okaxis,neha6359,okaxis,1173.85,10,0,0.125,0,none,0
1094,raj6372@waicici,raj6372,waicici,909.26,14,3,0.1429,0,none,0
1095,ravi2673@cnrb,ravi2673,cnrb,499.69,22,3,0.125,0,none,0
1096,pooja8653@paytm,pooja8653,paytm,10514.31,14,2,0.1111,0,none,0
1097,rekha6421@wahdfcbank,rekha6421,wahdfcbank,259.09,11,1,0.1111,0,none,0
1098,ajay9866@okhdfcbank,ajay9866,okhdfcbank,1211.51,17,2,0.125,0,none,0
1099,uz9sqzv1a9bquim@enqcdp,uz9sqzv1a9bquim,enqcdp,31122.84,15,15,0.05,1,fake_handle,1
1100,anita1000@waicici,anita1000,waicici,832.64,21,3,0.1111,0,none,0
1101,kiran2530@upi,kiran2530,upi,2081.73,21,3,0.1111,0,none,0
1102,pay685@oksbi,pay685,oksbi,2562.08,16,42,0.125,0,high_velocity,1
1103,nikhil8093@apl,nikhil8093,apl,2690.81,14,0,0.1,0,none,0
1104,deepak7902@pthdfc,deepak7902,pthdfc,2838.75,21,0,0.1,0,none,0
1105,kumar4269@waicici,kumar4269,waicici,3761.21,10,3,0.1111,0,none,0
1106,raj8649@apl,raj8649,apl,590.43,9,0,0.1429,0,none,0
1107,26gl45tq9c@izwm,26gl45tq9c,izwm,51274.12,20,14,0.325,1,fake_handle,1
1108,neha4671@upi,neha4671,upi,482.43,18,3,0.125,0,none,0
1109,mohan1208@oksbi,mohan1208,oksbi,354.87,12,0,0.1111,0,none,0
1110,97ilbeev@dymz,97ilbeev,dymz,4280.38,3,8,0.0625,1,fake_handle,1
1111,suresh2428@okicici,suresh2428,okicici,1258.51,7,0,0.1,0,none,0
1112,kiran1858@ybl,kiran1858,ybl,1134.04,12,1,0.1111,0,none,0
1113,pay5227@okaxis,pay5227,okaxis,206.33,2,68,0.1429,0,high_velocity,1
1114,lvvv2pq8pr@axl,lvvv2pq8pr,axl,74566.64,1,3,0.25,0,gibberish_username,1
1115,divya2094@axl,divya2094,axl,1583.05,22,3,0.1111,0,none,0
1116,savita7098@cnrb,savita7098,cnrb,821.99,7,1,0.1,0,none,0
1117,mohan1586@upi,mohan1586,upi,1040.8,10,1,0.1111,0,none,0
1118,ravi3375@ibl,ravi3375,ibl,449.35,20,0,0.125,0,none,0
1119,rohit7562@cnrb,rohit7562,cnrb,876.16,8,3,0.1111,0,none,0
1120,1fc8rktes@mbym,1fc8rktes,mbym,24197.69,18,14,0.0556,1,fake_handle,1
1121,kiran2788@ibl,kiran2788,ibl,659.42,15,0,0.1111,0,none,0
1122,prize820@oksbi,prize820,oksbi,8235.42,13,10,0.5437,0,suspicious_keyword,1
1123,reward721@okaxis,reward721,okaxis,93434.21,18,7,0.5333,0,suspicious_keyword,1
1124,deepak4445@okaxis,deepak4445,okaxis,915.12,18,0,0.1,0,none,0
1125,kavya6583@wahdfcbank,kavya6583,wahdfcbank,556.24,20,2,0.1111,0,none,0
1126,kumar6230@axl,kumar6230,axl,628.07,20,3,0.1111,0,none,0
1127,jyoti9075@cnrb,jyoti9075,cnrb,171.39,13,2,0.1111,0,none,0
1128,agent9044@ybl,agent9044,ybl,80263.56,0,8,0.5611,0,large_amount_night,1
1129,suresh7207@wahdfcbank,suresh7207,wahdfcbank,2388.87,10,0,0.1,0,none,0
1130,ajay3375@pthdfc,ajay3375,pthdfc,4209.65,17,1,0.125,0,none,0
1131,8620284940@okhdfcbank,8620284940,okhdfcbank,134494.45,13,21,0.85,0,phone_as_upi,1
1132,agent12@okhdfcbank,agent12,okhdfcbank,98419.12,19,13,0.5214,0,suspicious_keyword,1
1133,geeta688@cnrb,geeta688,cnrb,740.7,11,3,0.0938,0,none,0
1134,lucky52@okaxis,lucky52,okaxis,73291.95,15,6,0.5214,0,suspicious_keyword,1
1135,geeta8327@waicici,geeta8327,waicici,376.98,18,2,0.1111,0,none,0
1136,agent783@okaxis,agent783,okaxis,75627.56,13,12,0.5437,0,suspicious_keyword,1
1137,kiran1994@paytm,kiran1994,paytm,1171.92,7,2,0.1111,0,none,0
1138,8050293202@oksbi,8050293202,oksbi,49327.8,12,8,0.85,0,phone_as_upi,1
1139,helpdesk610@paytm,helpdesk610,paytm,17905.27,18,23,0.5182,0,suspicious_keyword,1
1140,kavya646@okaxis,kavya646,okaxis,1360.67,18,3,0.0938,0,none,0
1141,ravi7386@apl,ravi7386,apl,637.15,15,2,0.125,0,none,0
1142,vikram5209@waicici,vikram5209,waicici,1000.97,15,2,0.1,0,none,0
1143,refund794@paytm,refund794,paytm,91538.09,18,24,0.5333,0,suspicious_keyword,1
1144,ravi3569@upi,ravi3569,upi,1027.81,21,1,0.125,0,none,0
1145,vikram9652@waicici,vikram9652,waicici,236.16,12,1,0.1,0,none,0
1146,rekha5094@ybl,rekha5094,ybl,249.41,21,3,0.1111,0,none,0
1147,ajay5955@upi,ajay5955,upi,3059.07,13,2,0.125,0,none,0
1148,nisha9221@okaxis,nisha9221,okaxis,1853.02,16,2,0.1111,0,none,0
1149,9809896366@okhdfcbank,9809896366,okhdfcbank,58708.83,5,12,0.85,0,phone_as_upi,1
1150,ljfx0xh5qnqq6@ibl,ljfx0xh5qnqq6,ibl,22906.4,19,14,0.2577,0,gibberish_username,1
1151,7453541663@oksbi,7453541663,oksbi,142777.21,2,14,0.85,0,phone_as_upi,1
1152,divya9818@wahdfcbank,divya9818,wahdfcbank,141.25,8,2,0.1111,0,none,0
1153,pay8420@apl,pay8420,apl,2073.25,19,25,0.1429,0,high_velocity,1
1154,8067470407@okhdfcbank,8067470407,okhdfcbank,66803.81,19,23,0.85,0,phone_as_upi,1
1155,pay3299@upi,pay3299,upi,4530.26,5,27,0.1429,0,high_velocity,1
1156,arun9257@ibl,arun9257,ibl,1129.7,15,0,0.125,0,none,0
1157,fafmv4v0ne@pumik,fafmv4v0ne,pumik,8006.11,1,6,0.05,1,fake_handle,1
1158,arun5673@okhdfcbank,arun5673,okhdfcbank,1033.39,18,3,0.125,0,none,0
1159,amit5812@pthdfc,amit5812,pthdfc,315.94,21,2,0.125,0,none,0
1160,prize693@oksbi,prize693,oksbi,29134.25,9,13,0.5437,0,suspicious_keyword,1
1161,fd8msnrhpqvtdcn7@ibl,fd8msnrhpqvtdcn7,ibl,72080.66,17,19,0.2313,0,gibberish_username,1
1162,support311@paytm,support311,paytm,22792.8,9,15,0.525,0,suspicious_keyword,1
1163,sunita5553@ybl,sunita5553,ybl,711.91,22,0,0.1,0,none,0
1164,suresh2243@okbizaxis,suresh2243,okbizaxis,4004.64,13,3,0.1,0,none,0
1165,raj3608@upi,raj3608,upi,429.05,16,3,0.1429,0,none,0
1166,7257733239@oksbi,7257733239,oksbi,78364.73,7,28,0.85,0,phone_as_upi,1
1167,swati2015@axl,swati2015,axl,1033.64,15,0,0.1111,0,none,0
1168,rahul1969@wahdfcbank,rahul1969,wahdfcbank,1686.71,16,2,0.1111,0,none,0
1169,cashback164@okhdfcbank,cashback164,okhdfcbank,52146.13,20,7,0.5182,0,suspicious_keyword,1
1170,708bv3m0tt4k7j6ht@oksbi,708bv3m0tt4k7j6ht,oksbi,15076.3,8,13,0.3176,0,gibberish_username,1
1171,kavya4781@okhdfcbank,kavya4781,okhdfcbank,270.82,8,0,0.1111,0,none,0
1172,divya6972@oksbi,divya6972,oksbi,152.24,22,2,0.1111,0,none,0
1173,priya7017@okbizaxis,priya7017,okbizaxis,643.1,7,2,0.1111,0,none,0
1174,sd3s44imnj4w0f@aeenwnhd,sd3s44imnj4w0f,aeenwnhd,55377.31,12,12,0.2893,1,fake_handle,1
1175,pay3033@okaxis,pay3033,okaxis,4357.13,14,21,0.1429,0,high_velocity,1
1176,lz61ile1@pdhpuj,lz61ile1,pdhpuj,49859.17,4,1,0.0938,1,fake_handle,1
1177,amit4391@upi,amit4391,upi,201.35,11,1,0.125,0,none,0
1178,suresh505@pthdfc,suresh505,pthdfc,240.73,7,1,0.0833,0,none,0
1179,deepak9608@axl,deepak9608,axl,1081.28,8,1,0.1,0,none,0
1180,bonus349@okicici,bonus349,okicici,52533.84,13,6,0.5437,0,suspicious_keyword,1
1181,kavya2965@okaxis,kavya2965,okaxis,529.02,18,3,0.1111,0,none,0
1182,savita5349@oksbi,savita5349,oksbi,587.21,9,2,0.1,0,none,0
1183,meena1402@okbizaxis,meena1402,okbizaxis,3620.08,13,3,0.1111,0,none,0
1184,winner820@ybl,winner820,ybl,41388.3,8,18,0.5333,0,suspicious_keyword,1
1185,anita6353@apl,anita6353,apl,677.53,14,1,0.1111,0,none,0
1186,rahul5244@pthdfc,rahul5244,pthdfc,3023.54,15,3,0.1111,0,none,0
1187,divya7275@okhdfcbank,divya7275,okhdfcbank,403.82,16,2,0.1111,0,none,0
1188,kavya7704@waicici,kavya7704,waicici,2791.69,17,0,0.1111,0,none,0
1189,raj3581@cnrb,raj3581,cnrb,916.34,19,0,0.1429,0,none,0
1190,pooja161@okbizaxis,pooja161,okbizaxis,529.92,12,1,0.0938,0,none,0
1191,rohit9183@axl,rohit9183,axl,160.29,19,0,0.1111,0,none,0
1192,sunita9209@oksbi,sunita9209,oksbi,96.64,22,1,0.1,0,none,0
1193,pay3501@oksbi,pay3501,oksbi,4530.16,17,38,0.1429,0,high_velocity,1
1194,divya9324@okaxis,divya9324,okaxis,1429.13,16,2,0.1111,0,none,0
1195,sita1696@cnrb,sita1696,cnrb,862.75,18,0,0.125,0,none,0
1196,amit3928@ibl,amit3928,ibl,61.39,19,2,0.125,0,none,0
1197,840b4zjs70qq6l@upi,840b4zjs70qq6l,upi,74584.29,12,11,0.325,0,gibberish_username,1
1198,pooja3386@paytm,pooja3386,paytm,35.63,22,3,0.1111,0,none,0
1199,winner599@okicici,winner599,okicici,56101.26,14,13,0.5333,0,suspicious_keyword,1
1200,agent3338@oksbi,agent3338,oksbi,352351.06,2,4,0.5611,0,large_amount_night,1
1201,raj2633@pthdfc,raj2633,pthdfc,1427.9,7,0,0.1429,0,none,0
1202,agent6057@okaxis,agent6057,okaxis,305784.08,0,7,0.5611,0,large_amount_night,1
1203,wycv6x1qqbcb@upi,wycv6x1qqbcb,upi,76921.12,2,6,0.2417,0,gibberish_username,1
1204,lakshmi9155@okicici,lakshmi9155,okicici,3207.96,10,1,0.0909,0,none,0
1205,pay5974@oksbi,pay5974,oksbi,3007.96,13,25,0.1429,0,high_velocity,1
1206,59vdtgtdys@okaxis,59vdtgtdys,okaxis,67140.54,15,16,0.25,0,gibberish_username,1
1207,arun5742@okhdfcbank,arun5742,okhdfcbank,6302.5,13,3,0.125,0,none,0
1208,free237@okicici,free237,okicici,6568.42,20,13,0.5571,0,suspicious_keyword,1
1209,neha1876@oksbi,neha1876,oksbi,111.71,18,2,0.125,0,none,0
1210,reward774@paytm,reward774,paytm,49195.99,19,2,0.5333,0,suspicious_keyword,1
1211,anita7015@axl,anita7015,axl,2416.68,20,1,0.1111,0,none,0
1212,lakshmi4778@waicici,lakshmi4778,waicici,1217.95,12,0,0.0909,0,none,0
1213,8292640510@okaxis,8292640510,okaxis,40888.73,20,10,0.85,0,phone_as_upi,1
1214,reward432@oksbi,reward432,oksbi,57704.26,21,20,0.5333,0,suspicious_keyword,1
1215,kavya1629@paytm,kavya1629,paytm,1300.53,18,2,0.1111,0,none,0
1216,mohan5540@paytm,mohan5540,paytm,1853.44,22,1,0.1111,0,none,0
1217,16w6r3zpm6za@jueqzevo,16w6r3zpm6za,jueqzevo,8275.02,1,16,0.3042,1,fake_handle,1
1218,nikhil2973@okaxis,nikhil2973,okaxis,960.73,14,2,0.1,0,none,0
1219,geeta1259@axl,geeta1259,axl,2530.15,9,2,0.1111,0,none,0
1220,agent6599@okhdfcbank,agent6599,okhdfcbank,285400.33,1,1,0.5611,0,large_amount_night,1
